school_id,school_name,school_type,students,lat,lon,h3_index,index_right,ward_id
synt_school_2766,synt_school_2766,govt,333,12.935068717592271,77.55510191234873,8860145a47fffff,72.0,ward_73
synt_school_2767,synt_school_2767,private,291,13.00327044455619,77.53626655533459,8860145861fffff,64.0,ward_65
synt_school_2768,synt_school_2768,private,177,12.969953881451655,77.65304529780492,8861892ec9fffff,145.0,ward_146
synt_school_2769,synt_school_2769,private,260,13.01713250013856,77.57150486278718,8860145b23fffff,38.0,ward_39
synt_school_2770,synt_school_2770,private,454,13.00478310741565,77.61906636206282,8861892eb9fffff,60.0,ward_61
synt_school_2771,synt_school_2771,private,217,12.9964148163074,77.58358207630461,8860145b0dfffff,6.0,ward_7
synt_school_2772,synt_school_2772,private,373,12.949110114337131,77.5781151665084,88618925bbfffff,31.0,ward_32
synt_school_2773,synt_school_2773,govt,321,13.004031932710811,77.53206469804151,8860145867fffff,77.0,ward_78
synt_school_2774,synt_school_2774,private,196,12.968321051934337,77.57573011454426,8860145b5dfffff,1.0,ward_2
synt_school_2775,synt_school_2775,private,597,12.9567124609655,77.61221639288634,88618925a9fffff,20.0,ward_21
synt_school_2776,synt_school_2776,private,562,12.960465996262498,77.5568569519532,8860145a2dfffff,29.0,ward_30
synt_school_2777,synt_school_2777,private,228,12.982909540783188,77.60327073887608,8861892e93fffff,3.0,ward_4
synt_school_2778,synt_school_2778,private,441,12.922597915364712,77.61808050141548,88618925c1fffff,117.0,ward_118
synt_school_2779,synt_school_2779,private,131,13.041448013192845,77.59962984130196,8861892c8bfffff,133.0,ward_134
synt_school_2780,synt_school_2780,private,374,13.042655044854506,77.56489965269434,886014596bfffff,101.0,ward_102
synt_school_2781,synt_school_2781,private,610,12.971829383410554,77.62010075121086,8861892ed3fffff,68.0,ward_69
synt_school_2782,synt_school_2782,private,575,12.962481952395535,77.61488407185429,88618925adfffff,45.0,ward_46
synt_school_2783,synt_school_2783,govt,408,12.92661652506892,77.56354271878666,8860145a41fffff,90.0,ward_91
synt_school_2784,synt_school_2784,govt,249,12.959314537778955,77.5980656944305,88618925a3fffff,23.0,ward_24
synt_school_2785,synt_school_2785,private,511,13.004739513735364,77.5384514314971,8860145865fffff,64.0,ward_65
synt_school_2786,synt_school_2786,aided,207,12.963150243543385,77.51527691164657,8860145859fffff,135.0,ward_136
synt_school_2787,synt_school_2787,govt,113,12.986076910835939,77.57753367822642,8860145b09fffff,6.0,ward_7
synt_school_2788,synt_school_2788,private,432,12.992225187178542,77.62080538205024,8861892e83fffff,79.0,ward_80
synt_school_2789,synt_school_2789,private,272,12.973573240044692,77.56395390425915,8860145b53fffff,4.0,ward_5
synt_school_2790,synt_school_2790,private,405,13.01999578793094,77.51950907932202,8860145821fffff,144.0,ward_145
synt_school_2791,synt_school_2791,govt,412,13.00323619521026,77.58862473304272,8860145b63fffff,38.0,ward_39
synt_school_2792,synt_school_2792,govt,178,13.004820969628469,77.54491106664216,886014586dfffff,49.0,ward_50
synt_school_2793,synt_school_2793,govt,39,12.997694980263594,77.58203474190798,8860145b0dfffff,6.0,ward_7
synt_school_2794,synt_school_2794,govt,25,12.984566496567357,77.56231881187254,8860145b1dfffff,5.0,ward_6
synt_school_2795,synt_school_2795,govt,97,12.976674910935852,77.60606833784081,8861892e9bfffff,20.0,ward_21
synt_school_2796,synt_school_2796,private,128,12.994546058320521,77.56337438462072,8860145b03fffff,18.0,ward_19
synt_school_2797,synt_school_2797,private,207,12.996155952604628,77.57279750563784,8860145b01fffff,8.0,ward_9
synt_school_2798,synt_school_2798,private,529,12.95608799565577,77.51807476208491,8860145a33fffff,114.0,ward_115
synt_school_2799,synt_school_2799,private,250,13.014930239416554,77.57736142842842,8860145b21fffff,38.0,ward_39
synt_school_2800,synt_school_2800,private,648,12.996843568996182,77.57350798060148,8860145b01fffff,8.0,ward_9
synt_school_2801,synt_school_2801,private,398,12.955472932118443,77.54813480374659,8860145a29fffff,46.0,ward_47
synt_school_2802,synt_school_2802,private,20,12.955117122100134,77.59431104249424,88618925bdfffff,23.0,ward_24
synt_school_2803,synt_school_2803,private,263,12.96823037630383,77.60459673560992,88618925a7fffff,20.0,ward_21
synt_school_2804,synt_school_2804,private,328,13.001675126244525,77.53582811197538,8860145861fffff,77.0,ward_78
synt_school_2805,synt_school_2805,aided,517,12.973020439571387,77.52737971948356,886014584bfffff,73.0,ward_74
synt_school_2806,synt_school_2806,govt,139,13.010344739063973,77.57116806444736,8860145b2bfffff,38.0,ward_39
synt_school_2807,synt_school_2807,private,96,13.070269086200092,77.54411110646868,8860145923fffff,183.0,ward_184
synt_school_2808,synt_school_2808,govt,213,12.94473267209753,77.59361519537407,8861892583fffff,35.0,ward_36
synt_school_2809,synt_school_2809,govt,398,13.01052747535265,77.57266077020084,8860145b2bfffff,38.0,ward_39
synt_school_2810,synt_school_2810,private,361,13.040305150375445,77.56195835597985,8860145945fffff,99.0,ward_100
synt_school_2811,synt_school_2811,private,511,12.989896981294512,77.55100601417308,8860145b11fffff,21.0,ward_22
synt_school_2812,synt_school_2812,govt,117,12.97307128052026,77.57054338682339,8860145b51fffff,0.0,ward_1
synt_school_2813,synt_school_2813,govt,98,12.990785824582453,77.5639136237437,8860145b03fffff,12.0,ward_13
synt_school_2814,synt_school_2814,private,320,12.937734211590278,77.59394881133136,8861892583fffff,57.0,ward_58
synt_school_2815,synt_school_2815,private,405,13.022051240159934,77.58796054137048,8861892cd3fffff,55.0,ward_56
synt_school_2816,synt_school_2816,private,685,12.974927400131623,77.60731561312794,8861892e9bfffff,20.0,ward_21
synt_school_2817,synt_school_2817,aided,353,13.031463780771071,77.58771034273761,8861892c99fffff,89.0,ward_90
synt_school_2818,synt_school_2818,govt,222,13.022590516340088,77.56277830863937,8860145949fffff,65.0,ward_66
synt_school_2819,synt_school_2819,private,679,12.982054894830645,77.56131262946872,8860145b1dfffff,14.0,ward_15
synt_school_2820,synt_school_2820,private,379,13.00128357947576,77.626067974181,8861892e87fffff,88.0,ward_89
synt_school_2821,synt_school_2821,private,54,13.043218806000008,77.5668521262291,8860145969fffff,101.0,ward_102
synt_school_2822,synt_school_2822,private,373,12.997235320525627,77.55365771701244,8860145b3bfffff,26.0,ward_27
synt_school_2823,synt_school_2823,govt,352,13.02732821590468,77.51598735219967,8860145827fffff,144.0,ward_145
synt_school_2824,synt_school_2824,private,405,12.96320622622465,77.59399338469511,88618925b5fffff,3.0,ward_4
synt_school_2825,synt_school_2825,aided,394,12.963142322477214,77.61448353186827,88618925adfffff,45.0,ward_46
synt_school_2826,synt_school_2826,govt,234,12.973706013690501,77.57077535710604,8860145b51fffff,0.0,ward_1
synt_school_2827,synt_school_2827,private,219,13.000722572013943,77.54976358606405,8860145b3bfffff,49.0,ward_50
synt_school_2828,synt_school_2828,private,404,12.98822956341527,77.59165736907288,8860145b45fffff,6.0,ward_7
synt_school_2829,synt_school_2829,govt,180,12.984171796661549,77.5779684377046,8860145b09fffff,6.0,ward_7
synt_school_2830,synt_school_2830,govt,74,12.999638910056303,77.56260391087429,8860145b39fffff,27.0,ward_28
synt_school_2831,synt_school_2831,private,493,12.987610747697696,77.58260959626053,8860145b47fffff,6.0,ward_7
synt_school_2832,synt_school_2832,govt,520,12.977515079870514,77.61793673440039,8861892e99fffff,43.0,ward_44
synt_school_2833,synt_school_2833,govt,44,13.005608064410934,77.53325238676676,8860145867fffff,64.0,ward_65
synt_school_2834,synt_school_2834,govt,20,12.940871260670574,77.55622601889065,8860145a6bfffff,47.0,ward_48
synt_school_2835,synt_school_2835,private,158,13.004378803722565,77.56952141389148,8860145b07fffff,30.0,ward_31
synt_school_2836,synt_school_2836,private,319,12.996572391501543,77.56846126490427,8860145b03fffff,8.0,ward_9
synt_school_2837,synt_school_2837,private,392,12.946242633982774,77.58617498535769,88618925b9fffff,31.0,ward_32
synt_school_2838,synt_school_2838,govt,92,13.045030425847235,77.53478080653902,8860145903fffff,149.0,ward_150
synt_school_2839,synt_school_2839,govt,432,12.96588990586381,77.61411169694605,88618925adfffff,45.0,ward_46
synt_school_2840,synt_school_2840,private,306,12.957756471593317,77.55676752155057,8860145a67fffff,17.0,ward_18
synt_school_2841,synt_school_2841,private,396,12.937990219682568,77.55198300775004,8860145a0dfffff,72.0,ward_73
synt_school_2842,synt_school_2842,private,458,13.043657734735378,77.55822948593284,886014596bfffff,150.0,ward_151
synt_school_2843,synt_school_2843,aided,90,12.992964488007942,77.54730152188405,8860145b17fffff,41.0,ward_42
synt_school_2844,synt_school_2844,private,496,12.961162260849465,77.57435020493287,8860145b59fffff,7.0,ward_8
synt_school_2845,synt_school_2845,private,276,12.927427047082123,77.59812216278362,88618925d5fffff,71.0,ward_72
synt_school_2846,synt_school_2846,govt,248,13.046055261849176,77.58490998126325,8861892c95fffff,133.0,ward_134
synt_school_2847,synt_school_2847,govt,79,12.95656542318275,77.53857947658591,8860145a3dfffff,59.0,ward_60
synt_school_2848,synt_school_2848,private,357,13.009716800616511,77.58094272710713,8860145b29fffff,38.0,ward_39
synt_school_2849,synt_school_2849,govt,58,13.003498145314513,77.60246988032094,8860145b6dfffff,32.0,ward_33
synt_school_2850,synt_school_2850,private,285,12.977426873419846,77.56167311796698,8860145b57fffff,5.0,ward_6
synt_school_2851,synt_school_2851,aided,266,13.020356922054395,77.56049479005263,886014594bfffff,65.0,ward_66
synt_school_2852,synt_school_2852,govt,247,12.925025821632634,77.64942959926613,8861892557fffff,128.0,ward_129
synt_school_2853,synt_school_2853,private,406,12.964462983419736,77.61125908296502,88618925adfffff,45.0,ward_46
synt_school_2854,synt_school_2854,private,462,13.04247491069988,77.55276086326982,886014590dfffff,113.0,ward_114
synt_school_2855,synt_school_2855,aided,443,12.961912841221508,77.56922914221245,8860145b59fffff,7.0,ward_8
synt_school_2856,synt_school_2856,private,430,12.983600673582245,77.5334408303927,8860145845fffff,53.0,ward_54
synt_school_2857,synt_school_2857,private,377,12.983419901044872,77.57655460283904,8860145b09fffff,0.0,ward_1
synt_school_2858,synt_school_2858,private,419,12.99179931227274,77.60134145935314,8860145b69fffff,6.0,ward_7
synt_school_2859,synt_school_2859,govt,246,12.94298286145191,77.57674438817098,8861892597fffff,24.0,ward_25
synt_school_2860,synt_school_2860,private,340,12.963979987835636,77.53104437380537,8860145a35fffff,52.0,ward_53
synt_school_2861,synt_school_2861,aided,260,12.995460143943472,77.58097096857642,8860145b0dfffff,6.0,ward_7
synt_school_2862,synt_school_2862,private,181,13.039313395851961,77.57867391645316,8861892c93fffff,97.0,ward_98
synt_school_2863,synt_school_2863,aided,514,12.984576138521565,77.58233920160272,8860145b47fffff,6.0,ward_7
synt_school_2864,synt_school_2864,private,385,12.986779327879457,77.56963002248753,8860145b0bfffff,2.0,ward_3
synt_school_2865,synt_school_2865,aided,477,12.984955213455951,77.63620661955986,8861892e89fffff,79.0,ward_80
synt_school_2866,synt_school_2866,private,687,13.010982063714897,77.60730530445312,8861892eb3fffff,48.0,ward_49
synt_school_2867,synt_school_2867,private,181,12.941108115419686,77.4810432108478,8860145a81fffff,176.0,ward_177
synt_school_2868,synt_school_2868,govt,391,12.993469760921995,77.62473761358801,8861892e83fffff,79.0,ward_80
synt_school_2869,synt_school_2869,govt,326,12.977895665955904,77.50398335396841,8860145857fffff,139.0,ward_140
synt_school_2870,synt_school_2870,private,269,13.002674854204635,77.60407033861925,8860145b6dfffff,40.0,ward_41
synt_school_2871,synt_school_2871,private,241,12.987475404691342,77.54417286781964,8860145b13fffff,41.0,ward_42
synt_school_2872,synt_school_2872,private,579,12.975285758660252,77.5920034281651,8860145b41fffff,3.0,ward_4
synt_school_2873,synt_school_2873,private,144,13.03287147504085,77.58104188812375,8861892c9bfffff,97.0,ward_98
synt_school_2874,synt_school_2874,private,416,13.006616440934925,77.55749863441484,8860145b31fffff,27.0,ward_28
synt_school_2875,synt_school_2875,private,263,12.973199337234117,77.60777259611528,88618925a5fffff,20.0,ward_21
synt_school_2876,synt_school_2876,private,291,12.990685329216486,77.57844580601552,8860145b09fffff,0.0,ward_1
synt_school_2877,synt_school_2877,private,63,13.028357774504615,77.59283418996353,8861892cd7fffff,55.0,ward_56
synt_school_2878,synt_school_2878,private,591,12.920175289195855,77.59277080744265,88618925d3fffff,121.0,ward_122
synt_school_2879,synt_school_2879,govt,25,12.960546410826652,77.5187293646891,8860145a33fffff,114.0,ward_115
synt_school_2880,synt_school_2880,private,248,13.017567578520993,77.5763927646418,8860145b21fffff,38.0,ward_39
synt_school_2881,synt_school_2881,govt,312,12.923329400890731,77.54917402615433,8860145a43fffff,116.0,ward_117
synt_school_2882,synt_school_2882,govt,78,13.029228417814851,77.65340827801329,8861892c57fffff,159.0,ward_160
synt_school_2883,synt_school_2883,private,617,13.016531184698723,77.61122015496197,8861892eb7fffff,66.0,ward_67
synt_school_2884,synt_school_2884,private,236,12.952507382986266,77.56165099204961,8860145a67fffff,39.0,ward_40
synt_school_2885,synt_school_2885,private,276,13.057444667590664,77.5629002794755,8860145967fffff,150.0,ward_151
synt_school_2886,synt_school_2886,private,641,12.994327122456685,77.56401392312948,8860145b03fffff,18.0,ward_19
synt_school_2887,synt_school_2887,private,20,12.956442696289924,77.56650011346773,8860145a65fffff,24.0,ward_25
synt_school_2888,synt_school_2888,private,413,13.00476883350292,77.58014063484646,8860145b05fffff,15.0,ward_16
synt_school_2889,synt_school_2889,aided,264,12.97672737867852,77.54611253586116,8860145b1bfffff,42.0,ward_43
synt_school_2890,synt_school_2890,govt,387,13.02773693227601,77.60176075517435,8861892cd5fffff,96.0,ward_97
synt_school_2891,synt_school_2891,private,671,13.024210614463765,77.6029375514119,8861892cd1fffff,87.0,ward_88
synt_school_2892,synt_school_2892,private,422,12.952052659595632,77.62687341888719,88618925e5fffff,128.0,ward_129
synt_school_2893,synt_school_2893,govt,236,13.010568668023884,77.63653038476906,8861892eabfffff,109.0,ward_110
synt_school_2894,synt_school_2894,private,236,13.009096018686568,77.57265515081258,8860145b2bfffff,38.0,ward_39
synt_school_2895,synt_school_2895,govt,408,12.992095421252504,77.56832766255387,8860145b03fffff,2.0,ward_3
synt_school_2896,synt_school_2896,private,297,12.995198229806167,77.60964536751811,8861892e97fffff,40.0,ward_41
synt_school_2897,synt_school_2897,private,371,12.998387107202472,77.56749284882481,8860145b07fffff,30.0,ward_31
synt_school_2898,synt_school_2898,private,143,13.015682361318897,77.62008193131456,8861892eb5fffff,81.0,ward_82
synt_school_2899,synt_school_2899,private,392,12.960262964677229,77.6272775840856,88618925e5fffff,128.0,ward_129
synt_school_2900,synt_school_2900,private,328,12.95370831343746,77.58063061272074,88618925b3fffff,31.0,ward_32
synt_school_2901,synt_school_2901,govt,325,13.024654191386901,77.5535488299522,886014594bfffff,98.0,ward_99
synt_school_2902,synt_school_2902,aided,271,13.00727551876732,77.55913081449955,8860145b31fffff,30.0,ward_31
synt_school_2903,synt_school_2903,aided,311,12.965393985906312,77.57509759693518,8860145b59fffff,7.0,ward_8
synt_school_2904,synt_school_2904,private,472,12.968789995767924,77.6192438773555,8861892ed3fffff,45.0,ward_46
synt_school_2905,synt_school_2905,aided,366,12.981405768762272,77.58089847572465,8860145b43fffff,6.0,ward_7
synt_school_2906,synt_school_2906,private,229,13.011388354104207,77.5814738074675,8860145b29fffff,38.0,ward_39
synt_school_2907,synt_school_2907,private,374,13.002372155593756,77.53542216359781,8860145861fffff,77.0,ward_78
synt_school_2908,synt_school_2908,private,343,12.96793312329279,77.5564020260534,8860145a2dfffff,11.0,ward_12
synt_school_2909,synt_school_2909,private,424,12.98506645274386,77.57050183141392,8860145b0bfffff,2.0,ward_3
synt_school_2910,synt_school_2910,private,292,13.018274316374097,77.5378087378727,886014595bfffff,75.0,ward_76
synt_school_2911,synt_school_2911,private,192,12.960106427863755,77.5994393772982,88618925a3fffff,23.0,ward_24
synt_school_2912,synt_school_2912,private,262,12.975202193364758,77.57633822363516,8860145b5dfffff,0.0,ward_1
synt_school_2913,synt_school_2913,govt,111,12.97088108631707,77.57836057931242,8860145b5dfffff,1.0,ward_2
synt_school_2914,synt_school_2914,govt,223,12.977517446071753,77.5511266300809,8860145b1bfffff,25.0,ward_26
synt_school_2915,synt_school_2915,aided,421,13.023060417216339,77.5952989851863,8861892cd3fffff,44.0,ward_45
synt_school_2916,synt_school_2916,private,682,13.000626241654418,77.60933225848372,8861892ebbfffff,40.0,ward_41
synt_school_2917,synt_school_2917,private,685,12.982980565373806,77.58431566163382,8860145b47fffff,6.0,ward_7
synt_school_2918,synt_school_2918,private,223,12.981185047818135,77.592584534496,8860145b41fffff,3.0,ward_4
synt_school_2919,synt_school_2919,aided,525,13.067981430103984,77.63306772999651,8861892dd9fffff,190.0,ward_191
synt_school_2920,synt_school_2920,private,376,12.972664187886032,77.54828022453462,8860145a25fffff,28.0,ward_29
synt_school_2921,synt_school_2921,aided,484,12.99481376643661,77.54669613319577,8860145b17fffff,26.0,ward_27
synt_school_2922,synt_school_2922,private,438,12.97041189723806,77.60493333994124,88618925a7fffff,20.0,ward_21
synt_school_2923,synt_school_2923,private,511,13.029295373952914,77.60176160343237,8861892cd5fffff,96.0,ward_97
synt_school_2924,synt_school_2924,private,186,12.953260233627088,77.55341187030284,8860145a29fffff,36.0,ward_37
synt_school_2925,synt_school_2925,private,549,13.02851012550431,77.61577887481592,8861892cc3fffff,87.0,ward_88
synt_school_2926,synt_school_2926,govt,141,12.979868460685937,77.61052825034126,8861892e9bfffff,22.0,ward_23
synt_school_2927,synt_school_2927,aided,352,13.015395794453196,77.56855084104369,8860145b23fffff,38.0,ward_39
synt_school_2928,synt_school_2928,private,627,12.990882059260267,77.51849873584274,8860145809fffff,110.0,ward_111
synt_school_2929,synt_school_2929,govt,30,13.015051621733127,77.60424917471988,8861892cd9fffff,56.0,ward_57
synt_school_2930,synt_school_2930,private,316,12.990679464248176,77.64593141015408,8861892eebfffff,147.0,ward_148
synt_school_2931,synt_school_2931,aided,331,12.941137074138018,77.58176382720279,8861892595fffff,31.0,ward_32
synt_school_2932,synt_school_2932,private,209,13.05472278990825,77.58551771365991,8861892cbbfffff,133.0,ward_134
synt_school_2933,synt_school_2933,govt,298,13.005631556868613,77.58760665105926,8860145b67fffff,38.0,ward_39
synt_school_2934,synt_school_2934,govt,384,12.945698252857117,77.56758669444143,8860145a61fffff,24.0,ward_25
synt_school_2935,synt_school_2935,private,521,12.936071296772143,77.56353074427777,8860145a45fffff,61.0,ward_62
synt_school_2936,synt_school_2936,private,361,13.002675757927065,77.55182463738454,8860145b3bfffff,49.0,ward_50
synt_school_2937,synt_school_2937,govt,235,12.969101530238136,77.63988002624882,8861892eddfffff,105.0,ward_106
synt_school_2938,synt_school_2938,private,331,12.983305349580888,77.66074635214058,8861892e13fffff,145.0,ward_146
synt_school_2939,synt_school_2939,private,223,12.991464167292339,77.60275816887645,8860145b69fffff,6.0,ward_7
synt_school_2940,synt_school_2940,govt,20,12.956167361146827,77.63387429192287,8861892533fffff,128.0,ward_129
synt_school_2941,synt_school_2941,private,325,13.009838129691442,77.59126272035739,8860145b67fffff,44.0,ward_45
synt_school_2942,synt_school_2942,aided,513,12.92465670117385,77.59960388528735,88618925d5fffff,71.0,ward_72
synt_school_2943,synt_school_2943,private,519,13.021310257402703,77.60444245553549,8861892cddfffff,48.0,ward_49
synt_school_2944,synt_school_2944,govt,162,13.002606807313747,77.54129484862219,886014586dfffff,49.0,ward_50
synt_school_2945,synt_school_2945,private,446,12.998100755330373,77.56550362741693,8860145b03fffff,30.0,ward_31
synt_school_2946,synt_school_2946,private,217,13.011560898264362,77.57824312943337,8860145b21fffff,38.0,ward_39
synt_school_2947,synt_school_2947,aided,453,12.977399986658213,77.5013864707917,8860145819fffff,139.0,ward_140
synt_school_2948,synt_school_2948,aided,350,13.014766367842824,77.57585213110757,8860145b21fffff,38.0,ward_39
synt_school_2949,synt_school_2949,private,291,12.92635635904904,77.63148391892155,88618925cdfffff,119.0,ward_120
synt_school_2950,synt_school_2950,govt,279,12.9679071728993,77.61234115109205,88618925a5fffff,45.0,ward_46
synt_school_2951,synt_school_2951,private,351,13.047996113410145,77.59223893794369,8861892c83fffff,133.0,ward_134
synt_school_2952,synt_school_2952,aided,321,13.016750748965448,77.6039018690868,8861892cd9fffff,56.0,ward_57
synt_school_2953,synt_school_2953,govt,20,12.965660701027343,77.5919817195478,88618925b5fffff,3.0,ward_4
synt_school_2954,synt_school_2954,private,594,12.96553318485373,77.58516597918738,88618925b7fffff,9.0,ward_10
synt_school_2955,synt_school_2955,govt,92,12.979608444274373,77.58143761747631,8860145b43fffff,0.0,ward_1
synt_school_2956,synt_school_2956,private,425,12.962642551853985,77.59819370202253,88618925a3fffff,20.0,ward_21
synt_school_2957,synt_school_2957,aided,501,13.012385723358342,77.55352309348751,8860145b37fffff,49.0,ward_50
synt_school_2958,synt_school_2958,govt,269,13.000143034089666,77.59699044966587,8860145b61fffff,6.0,ward_7
synt_school_2959,synt_school_2959,private,322,13.016105380022182,77.6048974332358,8861892cd9fffff,56.0,ward_57
synt_school_2960,synt_school_2960,private,248,13.007369011968635,77.52796540049047,8860145867fffff,104.0,ward_105
synt_school_2961,synt_school_2961,private,304,12.91940042055024,77.57659364657921,88618924a7fffff,92.0,ward_93
synt_school_2962,synt_school_2962,private,427,12.94635717825499,77.58123664724837,88618925bbfffff,31.0,ward_32
synt_school_2963,synt_school_2963,aided,543,12.99521533054395,77.60193894087045,8860145b69fffff,40.0,ward_41
synt_school_2964,synt_school_2964,private,225,12.980305879806512,77.61990764462983,8861892e99fffff,43.0,ward_44
synt_school_2965,synt_school_2965,aided,111,12.938392589357335,77.54213583683246,8860145a01fffff,72.0,ward_73
synt_school_2966,synt_school_2966,govt,260,13.00760779813814,77.58916293070558,8860145b67fffff,38.0,ward_39
synt_school_2967,synt_school_2967,private,455,12.991232712830127,77.58270015871858,8860145b0dfffff,6.0,ward_7
synt_school_2968,synt_school_2968,private,232,12.970842346952276,77.53506970514962,8860145849fffff,62.0,ward_63
synt_school_2969,synt_school_2969,private,538,13.036338416072345,77.57494550095784,8861892c93fffff,97.0,ward_98
synt_school_2970,synt_school_2970,aided,200,13.002248335799113,77.55947240409306,8860145b39fffff,27.0,ward_28
synt_school_2971,synt_school_2971,private,290,12.993893627742127,77.58359830941424,8860145b0dfffff,6.0,ward_7
synt_school_2972,synt_school_2972,private,441,12.947538698299917,77.63700901566204,886189253bfffff,128.0,ward_129
synt_school_2973,synt_school_2973,govt,398,12.99345974475208,77.61082642976983,8861892e97fffff,40.0,ward_41
synt_school_2974,synt_school_2974,govt,98,12.942114748659248,77.57705953024063,8861892597fffff,31.0,ward_32
synt_school_2975,synt_school_2975,private,172,12.983733641486474,77.59290134778739,8860145b45fffff,3.0,ward_4
synt_school_2976,synt_school_2976,private,510,12.980892692713573,77.56864904213752,8860145b57fffff,2.0,ward_3
synt_school_2977,synt_school_2977,private,508,13.034918735324755,77.54584990822076,8860145955fffff,126.0,ward_127
synt_school_2978,synt_school_2978,aided,255,12.987743143012201,77.58584670114341,8860145b47fffff,6.0,ward_7
synt_school_2979,synt_school_2979,private,167,13.006541646025221,77.56656947022486,8860145b3dfffff,30.0,ward_31
synt_school_2980,synt_school_2980,private,298,12.953636663228886,77.58483862371928,88618925b1fffff,31.0,ward_32
synt_school_2981,synt_school_2981,private,541,13.001232620379884,77.57850858916781,8860145b05fffff,15.0,ward_16
synt_school_2982,synt_school_2982,govt,108,12.961688125138098,77.57207074608138,8860145b59fffff,7.0,ward_8
synt_school_2983,synt_school_2983,private,470,12.959991626621669,77.5060042406184,886014585bfffff,135.0,ward_136
synt_school_2984,synt_school_2984,govt,248,12.926037797600628,77.57689032864492,886189259bfffff,63.0,ward_64
synt_school_2985,synt_school_2985,private,20,13.020608673015072,77.57519191637394,8860145b27fffff,38.0,ward_39
synt_school_2986,synt_school_2986,govt,289,12.983710846836772,77.64335104834224,8861892ec7fffff,100.0,ward_101
synt_school_2987,synt_school_2987,private,532,12.981896390561493,77.59596917509711,8860145b45fffff,3.0,ward_4
synt_school_2988,synt_school_2988,govt,181,12.95875675837616,77.5927229644298,88618925bdfffff,9.0,ward_10
synt_school_2989,synt_school_2989,private,388,13.033255456745488,77.56755629322616,886014594dfffff,38.0,ward_39
synt_school_2990,synt_school_2990,private,91,13.001050155344378,77.59349123347272,8860145b61fffff,38.0,ward_39
synt_school_2991,synt_school_2991,private,439,12.986970521173545,77.57481190650134,8860145b09fffff,0.0,ward_1
synt_school_2992,synt_school_2992,private,381,12.950845787088044,77.54255222388662,8860145a07fffff,58.0,ward_59
synt_school_2993,synt_school_2993,aided,415,13.000703632719047,77.64019929305779,8861892e85fffff,79.0,ward_80
synt_school_2994,synt_school_2994,private,450,12.978464844419905,77.61297599586668,8861892e99fffff,22.0,ward_23
synt_school_2995,synt_school_2995,private,20,12.99021575058246,77.59472332908966,8860145b45fffff,6.0,ward_7
synt_school_2996,synt_school_2996,govt,331,12.974100380413379,77.62082350703312,8861892ed3fffff,43.0,ward_44
synt_school_2997,synt_school_2997,govt,251,12.988692266715297,77.60323065556373,8861892e93fffff,6.0,ward_7
synt_school_2998,synt_school_2998,private,350,13.018107317560428,77.57713706746502,8860145b21fffff,38.0,ward_39
synt_school_2999,synt_school_2999,aided,386,12.99363708283803,77.53077510452346,886014586bfffff,69.0,ward_70
synt_school_3000,synt_school_3000,private,778,13.03421695618688,77.63493690393643,8861892c13fffff,142.0,ward_143
synt_school_3001,synt_school_3001,private,270,13.013705331463756,77.5867079374413,8860145b2dfffff,38.0,ward_39
synt_school_3002,synt_school_3002,private,352,12.9439818545578,77.56680000548042,8860145a69fffff,24.0,ward_25
synt_school_3003,synt_school_3003,govt,149,12.937796429358444,77.60112042921453,8861892581fffff,54.0,ward_55
synt_school_3004,synt_school_3004,private,90,13.006565907498835,77.59554470865994,8860145b65fffff,32.0,ward_33
synt_school_3005,synt_school_3005,private,452,13.002995975409373,77.61293489718247,8861892ebbfffff,60.0,ward_61
synt_school_3006,synt_school_3006,private,301,12.943493675653865,77.52065321827754,8860145a17fffff,123.0,ward_124
synt_school_3007,synt_school_3007,private,428,12.9820373795119,77.59631050495668,8860145b45fffff,3.0,ward_4
synt_school_3008,synt_school_3008,private,349,12.980168569096328,77.5831544964494,8860145b43fffff,6.0,ward_7
synt_school_3009,synt_school_3009,govt,301,12.978213491215332,77.58597471045321,8860145b43fffff,3.0,ward_4
synt_school_3010,synt_school_3010,govt,334,12.990873634811752,77.56886455893432,8860145b03fffff,2.0,ward_3
synt_school_3011,synt_school_3011,govt,414,12.959887795684118,77.60977906045945,88618925a9fffff,20.0,ward_21
synt_school_3012,synt_school_3012,private,293,12.979325246873632,77.55306862676427,8860145b19fffff,25.0,ward_26
synt_school_3013,synt_school_3013,private,458,13.030050843745235,77.55679140437297,8860145943fffff,113.0,ward_114
synt_school_3014,synt_school_3014,govt,173,12.97869405230656,77.58215533358324,8860145b43fffff,0.0,ward_1
synt_school_3015,synt_school_3015,private,534,13.015005866406712,77.54907003489281,8860145b37fffff,49.0,ward_50
synt_school_3016,synt_school_3016,aided,611,13.032508330670336,77.5603609104655,8860145941fffff,99.0,ward_100
synt_school_3017,synt_school_3017,private,243,12.986445584664045,77.57503227454893,8860145b09fffff,0.0,ward_1
synt_school_3018,synt_school_3018,govt,200,13.01732367903501,77.5728332689466,8860145b23fffff,38.0,ward_39
synt_school_3019,synt_school_3019,private,440,13.012061829305118,77.5612957477525,8860145b35fffff,30.0,ward_31
synt_school_3020,synt_school_3020,private,569,12.997187646703118,77.58519484453359,8860145b63fffff,6.0,ward_7
synt_school_3021,synt_school_3021,govt,37,12.963037919535102,77.55246201673222,8860145a2dfffff,29.0,ward_30
