h3_id,centroid_lat,centroid_lon,ward_id,elec_stress,water_stress,sewage_stress,pollution_stress,mobility_stress,compactness,sprawl,inequality_score,access_bus,access_metro,access_hospital,access_school,access_park
8860145863fffff,13.001139156920466,77.52760754397319,ward_105,0.37684156085570847,0.37684156085570847,0.37684156085570847,0.06527025385396994,0.0006260926449075234,0.3276908335994889,0.6723091664005111,0.06077301428098827,1.93,2.86,0.73,0.52,3.07
8860145815fffff,12.9937480773592,77.49802157484963,ward_152,0.23157474362063324,0.23157474362063324,0.23157474362063324,0.20586387555506627,0.3284826831421163,0.37788778877887785,0.6221122112211221,0.3369445406854295,1.02,2.9,1.59,0.18,13.28
8860145aabfffff,12.956398681484213,77.48478286269088,ward_183,0.7182936818376386,0.7182936818376386,0.7182936818376386,0.4787380619984634,0.09545394507350227,0.36729479399552856,0.6327052060044714,0.20349990551143332,0.43,0.62,1.27,1.05,8.31
88618924c1fffff,12.873749495353772,77.58863744244883,ward_171,0.3587757009963746,0.3587757009963746,0.3587757009963746,0.7816636982259662,0.31134113724421236,0.3811881188118812,0.6188118811881188,0.2068606892942409,1.25,3.56,0.49,0.4,8.49
8861892ec7fffff,12.98579266535019,77.64530124516153,ward_101,0.3086153455046037,0.3086153455046037,0.3086153455046037,0.5801205750710638,0.0392668349255809,0.3828382838283828,0.6171617161716172,0.28636724435494393,0.4,1.81,2.78,1.61,11.81
8861892c55fffff,13.03063795345367,77.66292852194961,ward_160,0.30162130661213166,0.30162130661213166,0.30162130661213166,0.08640495332741306,0.33730807011019337,0.3844884488448845,0.6155115511551155,0.3711433184140257,1.13,3.35,2.95,1.01,15.13
88618925c1fffff,12.926016584498955,77.61900292915769,ward_118,0.3048082427168659,0.3048082427168659,0.3048082427168659,0.9530940813717492,0.014095639598476244,0.38613861386138615,0.6138613861386139,0.21925724257054838,1.6,2.76,1.94,0.42,9.5
886014595dfffff,13.023513704991183,77.54903231930481,ward_76,0.6765006420625965,0.6765006420625965,0.6765006420625965,0.6144318799007336,0.107258736743318,0.33775151708719264,0.6622484829128074,0.12326760990004575,1.69,2.43,1.56,0.94,6.27
8861892ea5fffff,13.023224341852869,77.64172169397366,ward_131,0.4002792595522212,0.4002792595522212,0.4002792595522212,0.07215892875547639,0.24472316479230052,0.35175130416267436,0.6482486958373257,0.09292378279515383,0.07,1.07,1.67,0.41,4.27
8860145923fffff,13.068410780739447,77.54135783176758,ward_184,0.3058938280275327,0.3058938280275327,0.3058938280275327,0.0003591585837393543,0.12684682461705185,0.3910891089108911,0.6089108910891089,0.4199379852156454,1.13,2.67,1.61,0.88,16.39
8860145b43fffff,12.978526573156593,77.58197308948311,ward_1,0.7209582360600831,0.7209582360600831,0.7209582360600831,0.4514418066574656,0.20179972530148096,0.3420632385819227,0.6579367614180773,0.08589901677398384,2.4,4.99,1.97,1.04,1.4
8860169653fffff,13.075833221868303,77.56254145330787,ward_181,0.19910915705059423,0.19910915705059423,0.19910915705059423,0.11300074555756769,0.5645207308898227,0.38166719897796236,0.6183328010220377,0.19569364241466025,0.14,1.73,1.95,1.23,8.33
8861892ed7fffff,12.978383161730882,77.6241021143656,ward_44,0.5285082471141587,0.5285082471141587,0.5285082471141587,0.12430963612153172,0.07956834619556043,0.3449377195784095,0.6550622804215904,0.0717262577391927,1.49,0.76,1.14,1.06,4.06
886189259bfffff,12.926171579055962,77.57688347032666,ward_64,0.48508956483678417,0.48508956483678417,0.48508956483678417,0.20986034610752446,0.035705522068585516,0.2565740445012244,0.7434259554987757,0.07208370547359236,0.69,1.41,3.59,0.18,0.67
8861892503fffff,12.94085691452429,77.65296748244728,ward_129,0.4271851029350354,0.4271851029350354,0.4271851029350354,0.4235216783934309,0.9755289154829512,0.3993399339933993,0.6006600660066007,0.7519105192557175,1.57,1.62,2.66,0.68,27.82
8860145949fffff,13.023463563823947,77.56587776142169,ward_66,0.6191713071531862,0.6191713071531862,0.6191713071531862,0.5274609991057262,0.06989946380881529,0.3880549345257106,0.6119450654742894,0.11572577758615284,1.45,3.29,0.24,0.08,4.74
88618925bbfffff,12.948601205513505,77.5814710124756,ward_32,0.3880184546191874,0.3880184546191874,0.3880184546191874,0.026206048063648887,0.1756593123854242,0.337698285957628,0.6623017140423719,0.1571114834217297,2.26,2.34,1.03,0.78,7.31
8861892555fffff,12.92585476110848,77.66114227116428,ward_186,0.6719291062262166,0.6719291062262166,0.6719291062262166,0.956812254644852,0.1946058883547518,0.3782071755562653,0.6217928244437347,0.12010998635708016,1.35,1.05,3.24,1.15,5.9
8861892ebbfffff,13.000873807961767,77.61184021424711,ward_41,0.5931029180900801,0.5931029180900801,0.5931029180900801,0.08145072634678852,0.4791978559009781,0.35356116256786974,0.6464388374321303,0.0680786372497053,0.71,3.83,0.91,1.09,1.22
8861892c1dfffff,13.038163286144343,77.65040739429347,ward_160,0.46882428175248836,0.46882428175248836,0.46882428175248836,0.4940398509182235,0.35073998626545977,0.40759075907590764,0.5924092409240924,0.6041371741079112,2.27,1.06,1.51,0.49,22.47
8860145915fffff,13.046009820656215,77.52835252221519,ward_150,0.3273984565016673,0.3273984565016673,0.3273984565016673,0.12110339652728962,0.2691772961798994,0.40924092409240914,0.5907590759075909,0.42830786938140775,1.03,0.91,0.96,0.7,16.08
8861892cb5fffff,13.068271342496192,77.59190673344237,ward_161,0.45065785846838796,0.45065785846838796,0.45065785846838796,0.6048994890463734,0.018183688864712645,0.4108910891089108,0.5891089108910892,0.2712583322510279,0.8,0.61,0.86,1.13,10.66
8861892e07fffff,13.00061153991841,77.6877176763828,ward_197,0.6422127625182872,0.6422127625182872,0.6422127625182872,0.6513649122517862,0.04576098610839171,0.39923347173427015,0.6007665282657298,0.13281079409852045,2.25,4.19,0.73,0.94,6.08
8860145867fffff,13.008605353931047,77.53194153892953,ward_78,0.3391798174344604,0.3391798174344604,0.3391798174344604,0.6180263364691849,0.2827017525272552,0.3206643244969658,0.6793356755030342,0.052424884945454005,0.64,1.72,2.19,0.83,3.21
8861892e5bfffff,12.963199941136281,77.68285990099551,ward_182,0.8475016028086759,0.8475016028086759,0.8475016028086759,0.146982084578715,0.027197221822998018,0.4158415841584158,0.5841584158415842,0.2791557763270963,1.68,1.57,0.61,0.3,11.04
886189258dfffff,12.941013871091938,77.61082994895047,ward_77,0.708371902664672,0.708371902664672,0.708371902664672,0.9214450681923312,0.142465088581274,0.3366868944959011,0.6633131055040988,0.054979122055694836,0.73,3.31,1.65,0.74,2.23
8860145b07fffff,13.00100990696539,77.5697139143044,ward_9,0.43694085784341213,0.43694085784341213,0.43694085784341213,0.9440284140126479,0.07563236230467683,0.36505908655381664,0.6349409134461834,0.05591079393295379,0.45,0.82,1.55,0.37,3.03
8861892ca9fffff,13.060728799510054,77.61285088359041,ward_161,0.5891345522781687,0.5891345522781687,0.5891345522781687,0.8371794430058661,0.25832742388954144,0.4207920792079208,0.5792079207920793,0.3131351453425816,0.99,1.03,0.03,0.54,11.86
8861892cb3fffff,13.06082701237388,77.57914132076043,ward_142,0.41992641660069846,0.41992641660069846,0.41992641660069846,0.5220090606966248,0.0385041546496696,0.4088150750558927,0.5911849249441072,0.07772244424547536,1.47,1.87,1.75,0.81,4.55
8860145a21fffff,12.963676651272364,77.54803488836966,ward_35,0.18362678140073382,0.18362678140073382,0.18362678140073382,0.16505564004976317,0.03793006096985213,0.36937080804854683,0.6306291919514532,0.0675451708233801,2.05,2.05,2.93,1.99,4.98
8861892c91fffff,13.038373621640458,77.58297754464131,ward_98,0.286706867825009,0.286706867825009,0.286706867825009,0.7413439288011991,0.19029625983186338,0.37080804854679017,0.6291919514532098,0.12487855656683526,0.99,0.22,4.15,0.38,4.68
8861892ccbfffff,13.02330655464601,77.61643321769992,ward_107,0.18355036541046424,0.18355036541046424,0.18355036541046424,0.1454830681817901,0.17052297858213497,0.4273927392739274,0.5726072607260726,0.31143705308336345,0.9,2.27,0.5,0.39,12.08
886016965bfffff,13.068342299375203,77.56662869329152,ward_181,0.44335677856978634,0.44335677856978634,0.44335677856978634,0.9240091340086016,0.8507303363190086,0.4290429042904291,0.5709570957095709,0.3339652785075042,0.94,1.97,1.68,0.68,13.22
8861892495fffff,12.888842261771282,77.55520708971498,ward_163,0.37350200779280296,0.37350200779280296,0.37350200779280296,0.6880473382914949,0.16720663867668506,0.41679974449057816,0.5832002555094218,0.17253801372334845,0.96,2.21,1.23,0.8,7.63
886014512dfffff,12.911389551070519,77.52611825730546,ward_159,0.4140090884150482,0.4140090884150482,0.4140090884150482,0.5758248266165096,0.48194155354790374,0.41839667837751526,0.5816033216224847,0.17190568578686455,1.12,0.24,2.23,0.66,7.27
8861892c3bfffff,13.053156425591329,77.64223008755049,ward_193,0.5705769551337689,0.5705769551337689,0.5705769551337689,0.4019026609283515,0.012677446786783666,0.4339933993399341,0.5660066006600659,0.48542132915990405,1.91,3.36,2.29,0.06,18.83
88601459e1fffff,13.053543896821736,77.50742722139054,ward_195,0.35962191439041247,0.35962191439041247,0.35962191439041247,0.6421288706839214,0.14835998046581333,0.4215905461513894,0.5784094538486106,0.15602373641043696,2.61,2.53,1.45,0.84,7.5
8860145839fffff,13.001213423299136,77.50235330101737,ward_152,0.3242031176283906,0.3242031176283906,0.3242031176283906,0.8743109856259795,0.22825936605734556,0.43729372937293726,0.5627062706270627,0.49964102209066,1.95,1.69,2.86,1.26,19.51
8861892ce7fffff,13.06070355810715,77.6212802654449,ward_162,0.30160956195923405,0.30160956195923405,0.30160956195923405,0.40842099197138493,0.08546554963710451,0.4389438943894389,0.5610561056105611,0.3891497879146967,0.92,1.87,1.68,0.22,14.94
8860145b05fffff,13.000983235392043,77.57813758092796,ward_16,0.5938709506303594,0.5938709506303594,0.5938709506303594,0.2813811541588927,0.9231361058678708,0.2984669434685404,0.7015330565314596,0.048073991185701284,0.89,2.23,1.38,0.39,2.81
886014584bfffff,12.971223834528374,77.52711101587664,ward_74,0.25154602338802784,0.25154602338802784,0.25154602338802784,0.5291364337644305,0.5625501120500236,0.3281166826360056,0.6718833173639944,0.05165266115674939,1.96,1.71,2.59,0.2,2.85
88618925c5fffff,12.933484143327219,77.62334254233176,ward_120,0.582053649922154,0.582053649922154,0.582053649922154,0.32740320695507524,0.04755739970423413,0.31502182476312146,0.6849781752368785,0.02632442872297571,2.01,2.07,1.35,0.52,1.88
88601459d1fffff,13.023703309773762,77.48168248751728,ward_194,0.3101879463312222,0.3101879463312222,0.3101879463312222,0.563494789461296,0.19613941108214347,0.44554455445544555,0.5544554455445545,0.49735260212463883,0.24,2.8,2.11,0.32,18.73
8860145b11fffff,12.986102812430351,77.55261939882277,ward_22,0.40298249891834026,0.40298249891834026,0.40298249891834026,0.985168713435203,0.49585760824576536,0.3029383583519642,0.6970616416480357,0.08748013932566641,1.29,4.27,3.14,0.67,0.85
8860145b27fffff,13.023438081825669,77.57430167872846,ward_39,0.32706823593262735,0.32706823593262735,0.32706823593262735,0.022244566697570328,0.057148297854441026,0.39092941552219734,0.6090705844778026,0.11022338108418211,1.65,3.12,2.02,0.76,5.77
8861892eb7fffff,13.015838024554684,77.61209284369411,ward_67,0.4943745722573065,0.4943745722573065,0.4943745722573065,0.6630638289225487,0.052453561836327066,0.45049504950495045,0.5495049504950495,0.24201079198585515,1.65,3.44,1.38,0.38,10.18
88618925dbfffff,12.911145761478815,77.59347725354469,ward_122,0.3607624333487881,0.3607624333487881,0.3607624333487881,0.4319150718840059,0.6200113471683428,0.33546257851591604,0.664537421484084,0.02537727231196097,0.8,1.36,0.83,0.51,2.12
8861892cedfffff,13.05318270548947,77.63379893304236,ward_162,0.6907747217215787,0.6907747217215787,0.6907747217215787,0.8355075109084772,0.7332627334863391,0.45379537953795374,0.5462046204620463,0.6259877931527056,0.66,3.09,2.02,0.3,23.31
8860169619fffff,13.083323644942235,77.55845420254887,ward_181,0.7253690482330409,0.7253690482330409,0.7253690482330409,0.393804983979421,0.010931217909801083,0.3526030022357074,0.6473969977642926,0.01922303361228714,1.68,1.1,1.91,0.54,1.53
8860145b69fffff,12.993433658569547,77.599074253081,ward_7,0.499824246895231,0.499824246895231,0.499824246895231,0.3490223213372414,0.2323540384942891,0.4276056637921857,0.5723943362078143,0.06753058810557491,1.77,3.51,0.84,0.12,1.19
8861892585fffff,12.948511773691434,77.60674344193174,ward_52,0.30259037277520734,0.30259037277520734,0.30259037277520734,0.9406422265614204,0.02831727604772974,0.44394762056850845,0.5560523794314916,0.1877228691170632,1.23,2.61,0.4,0.46,7.85
8861892cc9fffff,13.023279425240567,77.62486191422089,ward_107,0.22820436015615053,0.22820436015615053,0.22820436015615053,0.40708497801634835,0.2045314724959423,0.4158415841584158,0.5841584158415842,0.050187161863284216,2.16,1.29,1.6,0.36,3.09
8861892cdbfffff,13.01589188519748,77.59523906797618,ward_45,0.632624716434115,0.632624716434115,0.632624716434115,0.5307318984601187,0.6653542722912102,0.3875226232300649,0.6124773767699351,0.09868928204780822,1.36,0.91,1.57,0.57,4.93
8861892e39fffff,13.000641779890618,77.67928366926748,ward_188,0.4067603043689291,0.4067603043689291,0.4067603043689291,0.8111463654194929,0.07283889428223653,0.4636963696369637,0.5363036303630363,0.2035511079422489,1.49,4.24,1.63,1.08,9.08
88601459e3fffff,13.053565779227641,77.49900882572753,ward_195,0.603503135439246,0.603503135439246,0.603503135439246,0.7108832032171017,0.42559382200880974,0.4503353561162568,0.5496646438837431,0.14717055680945473,1.44,1.15,1.2,0.91,6.74
88618924a9fffff,12.90371089552644,77.58071808509445,ward_149,0.40670586147833787,0.40670586147833787,0.40670586147833787,0.3099666622054261,1.0,0.3916746513361014,0.6083253486638986,0.10954225761940012,0.99,1.19,1.14,0.89,5.34
8860145841fffff,12.978689635679572,77.53144455358252,ward_63,0.47192026311058544,0.47192026311058544,0.47192026311058544,0.8178246366041011,0.7537290700660901,0.36282337911210477,0.6371766208878953,0.07435642925216192,0.09,2.71,2.53,0.13,2.66
8861892561fffff,12.948228705447374,77.68260367678938,ward_190,0.3770441945480436,0.3770441945480436,0.3770441945480436,0.964020593858246,0.03518772995471416,0.4702970297029703,0.5297029702970297,0.8201905993572104,1.1,1.52,0.82,0.69,29.59
88601458e1fffff,13.001285229492014,77.47710625073788,ward_175,0.4184379423468631,0.4184379423468631,0.4184379423468631,0.5526609563803628,0.9170676855578489,0.45672309166400515,0.5432769083359948,0.17077609002683708,1.14,1.56,3.06,0.71,7.69
8861892e9bfffff,12.97844134799895,77.60724811631393,ward_23,0.6556793828074028,0.6556793828074028,0.6556793828074028,0.0021962466267186486,0.9457338706810828,0.45832002555094226,0.5416799744490577,0.18250885710191853,1.0,2.5,1.97,0.22,7.92
88618920b1fffff,12.95563266606493,77.70381603022668,ward_182,0.1747914396530464,0.1747914396530464,0.1747914396530464,0.17157592430351282,0.016961497668516203,0.4752475247524752,0.5247524752475248,0.2931964367027933,0.71,0.83,0.83,0.8,11.36
886014581dfffff,12.986258025647183,77.50210632152105,ward_140,0.20444350373114953,0.20444350373114953,0.20444350373114953,0.06137563196812528,0.04435177618316665,0.46151389332481635,0.5384861066751836,0.18118620033323093,1.1,2.96,1.52,0.78,8.07
8861892427fffff,12.918484896366223,77.6315158620605,ward_138,0.5579639496597275,0.5579639496597275,0.5579639496597275,0.7802677968519365,0.9105759958106893,0.33961460662195253,0.6603853933780475,0.021245111829302655,0.61,2.0,0.64,1.18,1.34
8860145b4bfffff,12.971031136890282,77.58605945932766,ward_2,0.2836124695497139,0.2836124695497139,0.2836124695497139,0.2649403014233171,0.44346283808404807,0.40274672628553176,0.5972532737144682,0.10210993470668266,0.9,4.97,1.06,0.57,2.34
8861892e17fffff,12.993202126042782,77.6665064335722,ward_148,0.36591224320388177,0.36591224320388177,0.36591224320388177,0.7774094972004609,0.07376261691837685,0.45076120515277335,0.5492387948472266,0.10191599635867404,1.24,5.14,1.71,1.11,3.91
8861892ca5fffff,13.075691759446679,77.61310361408685,ward_191,0.2540299527153427,0.2540299527153427,0.2540299527153427,0.9063772004122369,0.39949375930392594,0.4834983498349835,0.5165016501650165,0.2122843262537552,1.45,1.86,1.61,0.93,9.23
8861892423fffff,12.911017324870064,77.62717586398107,ward_157,0.5164008981758501,0.5164008981758501,0.5164008981758501,0.24772969575951345,0.04098799825675038,0.3912488022995847,0.6087511977004153,0.06335449206237517,2.02,0.39,1.4,0.68,3.44
8861892565fffff,12.955698159330838,77.68694823793821,ward_173,0.7163446210928317,0.7163446210928317,0.7163446210928317,0.13534208057798436,0.0478857300519777,0.4867986798679867,0.5132013201320134,0.5842430679868968,1.08,1.38,2.38,0.38,21.75
88618924cdfffff,12.87371617846066,77.5970594219777,ward_192,0.771348083248089,0.771348083248089,0.771348083248089,0.3073008645860938,0.42120188844872913,0.48844884488448836,0.5115511551155116,0.3044136021659566,0.15,4.2,1.43,0.61,11.97
886189256dfffff,12.948195883941374,77.69103656283248,ward_190,0.516335814096141,0.516335814096141,0.516335814096141,0.379393003192036,0.2349802964837461,0.49009900990099003,0.5099009900990099,0.8275175309878292,1.2,1.46,1.51,0.5,29.97
8861892e81fffff,12.993320087536638,77.63278398122625,ward_80,0.7972381651359067,0.7972381651359067,0.7972381651359067,0.7937942873403744,0.1378631397178748,0.4917491749174917,0.5082508250825083,0.28261339755309534,0.49,2.78,0.81,0.54,11.14
8860169601fffff,13.098237895793929,77.57555552183828,ward_198,0.5736136235032697,0.5736136235032697,0.5736136235032697,0.7795790057342953,0.27628050966105355,0.09549664643883746,0.9045033535611625,0.036092514723286895,1.38,2.45,0.48,0.69,1.74
8861892493fffff,12.881408496779587,77.54245526390558,ward_169,0.6988531914231585,0.6988531914231585,0.6988531914231585,0.8959456981074974,0.17308384368327492,0.46311082721175345,0.5368891727882465,0.11957763069963116,2.07,1.09,0.61,0.24,5.38
8860145ac7fffff,12.933925456034002,77.49703471846244,ward_177,0.4307161843678418,0.4307161843678418,0.4307161843678418,0.7663590480949558,0.4285164160197373,0.4486319599701905,0.5513680400298095,0.14458787920522276,0.91,1.71,2.42,0.15,6.45
8860145ae3fffff,12.948881565461923,77.49728139558864,ward_177,0.48102674669139783,0.48102674669139783,0.48102674669139783,0.2378102246552186,0.0010936095088651431,0.49834983498349833,0.5016501650165017,0.2546678414374465,1.19,0.35,1.52,0.47,10.07
886189251dfffff,12.933388509344594,77.64862560561744,ward_129,0.4724826398055124,0.4724826398055124,0.4724826398055124,0.1013042892144614,0.37224556153643434,0.5,0.5,0.5105584113365957,1.72,1.46,0.75,0.35,19.02
88601459ebfffff,13.046077757120113,77.50309438759822,ward_174,0.3814403743509842,0.3814403743509842,0.3814403743509842,0.6747862314017743,0.01986067294999527,0.45310337485361435,0.5468966251463856,0.038992956178953035,1.48,2.07,0.73,0.5,2.47
8860145821fffff,13.01612068199846,77.51943653304859,ward_116,0.2662767066352516,0.2662767066352516,0.2662767066352516,0.3227735199901421,0.32575289163385374,0.4870648355158097,0.5129351644841903,0.07727382769040522,1.2,1.38,4.0,0.73,3.26
88601458e5fffff,13.008750135728656,77.4814365514788,ward_175,0.5358175263080774,0.5358175263080774,0.5358175263080774,0.9858243707473903,0.08117183751537096,0.47237304375598854,0.5276269562440115,0.12430967353054691,0.66,1.4,2.19,0.13,5.57
8861892593fffff,12.933668033755218,77.57279789393172,ward_64,0.7062831362768742,0.7062831362768742,0.7062831362768742,0.42054924716503655,0.5717287731742581,0.40854891940806987,0.5914510805919302,0.0635441112387977,0.85,2.38,2.79,0.52,3.29
88601459cbfffff,13.023657551341344,77.4985151509625,ward_158,0.3434747257040281,0.3434747257040281,0.3434747257040281,0.06993322067534444,0.23515112538094565,0.49185563717662095,0.508144362823379,0.0722597082994915,1.37,3.07,0.95,0.95,3.89
8860145b09fffff,12.986021513806191,77.57788670867004,ward_1,0.6867937688399611,0.6867937688399611,0.6867937688399611,0.3574517117075261,0.47943876105771943,0.42765889492175024,0.5723411050782498,0.0820073588717073,1.35,4.02,3.0,0.13,2.42
8861892511fffff,12.933420660781271,77.64019712303947,ward_129,0.3239591780773134,0.3239591780773134,0.3239591780773134,0.4857753855997821,0.8180660925721529,0.5115511551155116,0.48844884488448836,0.23373176864943185,0.9,1.8,1.61,0.65,9.71
88601459c3fffff,13.031146092017815,77.4944299866186,ward_194,0.5199763663886848,0.5199763663886848,0.5199763663886848,0.8832451894002,0.09941474613546065,0.48009155754285104,0.519908442457149,0.0628344217572747,1.76,3.84,1.35,0.59,1.68
8860145a85fffff,12.948908101800255,77.48886682463771,ward_177,0.5558652972897803,0.5558652972897803,0.5558652972897803,0.9991252369066003,0.020238072437392375,0.49824337272436925,0.5017566272756308,0.12591122359850576,0.21,1.8,1.49,0.77,5.72
8860145aedfffff,12.94882767539573,77.51411293443614,ward_136,0.6442023052244648,0.6442023052244648,0.6442023052244648,0.92705328401783,0.018600395755848768,0.5165016501650165,0.4834983498349835,0.20839265295651785,0.99,1.49,2.31,0.56,8.87
8861892eebfffff,12.993261655899639,77.64964361788373,ward_144,0.47411704870418114,0.47411704870418114,0.47411704870418114,0.3192461625895331,0.26114542243012034,0.5181518151815181,0.4818481848184819,0.2768130161915166,1.28,3.35,3.01,0.31,11.6
88618925adfffff,12.963447056116182,77.61542193463188,ward_46,0.6034193934973355,0.6034193934973355,0.6034193934973355,0.355328793624194,0.17621560815816914,0.4862663685723412,0.5137336314276588,0.03784082555562627,1.44,0.86,2.84,0.79,1.63
8861892cd1fffff,13.023359989259543,77.59957821262947,ward_71,0.4999775485067634,0.4999775485067634,0.4999775485067634,0.46910491539384,0.02014844308009756,0.4205259235600979,0.5794740764399021,0.08140645878079256,0.95,2.52,1.94,0.46,4.27
886189248dfffff,12.888746864723522,77.58046715945375,ward_171,0.4878168403138159,0.4878168403138159,0.4878168403138159,0.07415796757364244,0.5934074336478552,0.4724795060151177,0.5275204939848823,0.04616539465397039,0.63,1.87,2.19,0.83,2.91
8861892523fffff,12.96329466480747,77.65756470460241,ward_130,0.6145426319194408,0.6145426319194408,0.6145426319194408,0.11625668055205322,0.5470306962966863,0.4739699776429256,0.5260300223570744,0.05144271348129994,1.77,2.75,1.82,0.57,3.26
8861892519fffff,12.925920310525122,77.64428415039639,ward_166,0.4981881837588429,0.4981881837588429,0.4981881837588429,0.21165256632997198,0.7033609727781184,0.5264026402640265,0.4735973597359735,0.28442639694798433,1.4,1.87,1.16,0.24,11.35
8861892c2bfffff,13.060573218160508,77.66343910899086,ward_193,0.36538526371186514,0.36538526371186514,0.36538526371186514,0.6673001788297614,0.11187402321199832,0.528052805280528,0.471947194719472,0.5607079671938582,1.57,2.74,1.48,0.8,21.29
886014596bfffff,13.045915397644231,77.56204121493684,ward_151,0.39114631736664907,0.39114631736664907,0.39114631736664907,0.7306750922442035,0.0026605193114200387,0.5126157777068029,0.4873842222931971,0.18578239035947086,1.04,1.23,2.59,0.7,8.1
8861892439fffff,12.896082805173558,77.61849713258418,ward_164,0.4931820636036599,0.4931820636036599,0.4931820636036599,0.5404268968835536,0.24230084543098682,0.462791440434366,0.537208559565634,0.13400928919647792,1.87,1.8,1.21,0.53,6.34
88601696c9fffff,13.075900237591283,77.5372711396341,ward_184,0.4748431020896115,0.4748431020896115,0.4748431020896115,0.4973499796898327,0.35964047847301145,0.533003300330033,0.46699669966996704,0.2878087227087796,0.9,2.96,2.85,1.35,12.2
8861892c15fffff,13.04566010455083,77.64631874674016,ward_193,0.5717881548457926,0.5717881548457926,0.5717881548457926,0.4476082202573377,0.1354230312145404,0.5346534653465347,0.4653465346534653,0.7500040292012504,1.0,1.89,0.46,1.44,27.34
886189253dfffff,12.955825855338748,77.65322217673213,ward_141,0.28764209681500086,0.28764209681500086,0.28764209681500086,0.06502452281529558,0.6550344441387841,0.5363036303630363,0.4636963696369637,0.3003170452263956,0.17,1.38,0.65,0.46,11.43
8860169651fffff,13.075810333106354,77.57096648710528,ward_180,0.3471180835035482,0.3471180835035482,0.3471180835035482,0.7542191255294135,0.1718433662332495,0.5379537953795379,0.4620462046204621,0.3682763730214298,1.59,1.91,0.36,0.48,14.13
8861892e89fffff,12.985822230981379,77.6368716434795,ward_80,0.6460720487488859,0.6460720487488859,0.6460720487488859,0.8441607439093479,0.26627721913518826,0.5047908016608114,0.49520919833918864,0.12751789189230409,0.67,1.22,0.95,0.26,5.62
8860145a1dfffff,12.933813771274655,77.5306992617641,ward_112,0.25885484060363273,0.25885484060363273,0.25885484060363273,0.9066515877614019,0.3094707184167411,0.5237943149153625,0.47620568508463745,0.1391447416976404,1.27,2.45,1.09,0.85,6.54
8861892435fffff,12.911049843298326,77.61875001823374,ward_157,0.6895888685616614,0.6895888685616614,0.6895888685616614,0.8907688583767124,0.13000335688407072,0.490365165548813,0.509634834451187,0.16696999023763215,0.58,0.11,1.17,0.7,6.84
88601459c5fffff,13.038589236022318,77.5071799393072,ward_174,0.5323382233241384,0.5323382233241384,0.5323382233241384,0.004718494909762972,0.4708353082473863,0.4391568189076972,0.5608431810923028,0.1426198450245112,0.79,3.3,0.92,0.5,6.19
88618924b3fffff,12.903834738820116,77.54703785603644,ward_137,0.3556009819215941,0.3556009819215941,0.3556009819215941,0.9152941369279637,0.36563148893268144,0.4757266049185564,0.5242733950814435,0.10323789761354066,1.41,2.4,2.79,1.1,5.7
8861892dd1fffff,13.075642401292976,77.62996404057934,ward_191,0.3333805043626925,0.3333805043626925,0.3333805043626925,0.6682611556879766,0.27171155905353256,0.5301820504631108,0.46981794953688916,0.20271154016391477,0.51,1.08,0.7,0.9,8.26
8860145b29fffff,13.008450717284164,77.58247526686166,ward_16,0.43075103920567226,0.43075103920567226,0.43075103920567226,0.3566364981752243,0.02231629263069805,0.4431491536250398,0.5568508463749602,0.011416951907355612,1.76,1.67,1.43,0.72,1.64
88618925c9fffff,12.91851720115222,77.62308940226313,ward_138,0.33407076297572685,0.33407076297572685,0.33407076297572685,0.2582575576282126,0.6187160526084479,0.4800383264132865,0.5199616735867135,0.039818396165445386,1.58,1.58,1.12,0.32,2.68
8860145851fffff,12.971276432143616,77.51027578437952,ward_92,0.6204105495368395,0.6204105495368395,0.6204105495368395,0.7200217343749742,0.07181190098089683,0.46364313850739913,0.5363568614926009,0.05200469812144293,1.01,2.81,2.78,0.49,1.96
88618924bbfffff,12.896338746761696,77.5511224781984,ward_163,0.37346788428704,0.37346788428704,0.37346788428704,0.3704115643689262,0.2229911089831594,0.5365697860108591,0.46343021398914086,0.06413402120282553,0.33,3.3,1.04,0.38,0.79
8860145951fffff,13.023538364312362,77.54061079499613,ward_76,0.6806310821752676,0.6806310821752676,0.6806310821752676,0.04242119253861223,0.08652688615729891,0.5202278292345364,0.47977217076546363,0.1178192880082409,2.18,1.4,0.77,1.41,5.88
886189250dfffff,12.94079221647657,77.66982805832895,ward_190,0.7384908988982519,0.7384908988982519,0.7384908988982519,0.6201080104704745,0.631014413518793,0.5577557755775577,0.44224422442244227,0.6341016808508769,1.04,1.59,3.39,0.35,23.66
8861892407fffff,12.896049586345388,77.62692254536819,ward_168,0.5414141872835792,0.5414141872835792,0.5414141872835792,0.950362073468175,0.009645541798828329,0.5594059405940595,0.44059405940594054,0.3070186436117387,1.58,2.05,0.68,1.09,12.33
8860145a01fffff,12.941250792313223,77.54345128214575,ward_73,0.3128683519472543,0.3128683519472543,0.3128683519472543,0.9926723577953419,0.048198006531899186,0.45246460129883953,0.5475353987011604,0.06275414877992178,0.39,2.96,0.52,0.24,2.03
8861892ee7fffff,13.0082291769594,77.64989818456539,ward_153,0.4915402684959788,0.4915402684959788,0.4915402684959788,0.9603703613693702,0.13951187005436821,0.5627062706270627,0.4372937293729373,0.20912206344156026,1.59,2.64,2.62,0.28,9.17
